BirthYear,EducDeg,MonthSal,GeoLivArea,Children,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork,TotalPrem
1965,2,3455.0,1,1,0.87,451.42,63.900000000000006,98.24,4.890000000000001,13.669999999999998,632.12
1957,3,4160.0,4,0,0.3,442.75,-30.55000000000001,128.58,4.890000000000001,9.89,555.56
1986,3,1459.0,3,0,0.84,175.81,421.2,193.37,80.57,52.01,922.96
1995,3,1159.0,4,1,0.44,125.47,529.55,103.01999999999998,104.13,122.525,986.64
1995,2,786.0,1,0,0.56,129.58,39.45,170.7,125.19,7.890000000000001,615.5600000000001
1955,3,2769.0,2,1,0.77,348.62,172.25,198.37,-0.10999999999999588,22.67,741.8
1963,2,2206.0,4,1,0.99,224.93,387.3,184.59,12.670000000000002,80.35,889.84
1968,3,2574.0,3,1,0.29,475.09,77.8,76.68,6.890000000000001,13.780000000000001,650.2399999999999
1973,4,2234.0,1,1,1.01,419.3,60.0,154.14,7.780000000000001,-4.109999999999999,637.11
1948,2,3346.0,1,0,0.95,99.01999999999998,141.15,350.51,63.68000000000001,41.45,695.81
1969,3,2821.0,1,1,1.14,537.77,-55.0,29.340000000000003,1.8900000000000006,-7.0,507.0
1986,3,1317.0,4,1,0.3,339.51,340.05,108.91,76.68,16.89,882.0399999999998
1988,2,1181.0,3,0,0.21999999999999997,305.28,457.3,73.68,71.68,62.9,970.84
1942,2,3595.0,4,0,0.72,245.6,132.8,177.81,87.35,62.68,706.24
1987,4,1110.0,4,1,0.89,414.19,68.9,130.69,23.67,18.67,656.1199999999999
1986,3,1640.0,3,1,0.7,267.16,335.05,193.26,64.9,29.67,890.04
1950,3,3269.0,1,0,1.0,525.32,63.900000000000006,65.9,-3.9999999999999964,4.0,655.12
1991,3,1335.0,4,0,0.99,81.35,402.85,286.5,76.68,68.9,916.2800000000001
1954,4,3048.0,1,1,1.06,395.52,163.35,118.8,40.34,5.670000000000002,723.68
1980,3,1915.0,1,1,0.89,309.06,18.349999999999994,175.59,1.0,63.68,567.68
1992,3,1291.0,1,1,0.10999999999999988,104.24000000000001,636.525,146.25,78.46,74.68,1330.48
1979,2,1838.0,3,1,0.36,132.58,377.3,222.93,59.900000000000006,96.13,888.8399999999999
1936,3,4029.0,1,0,0.49,230.82,388.4,214.15,18.67,62.68,914.7199999999999
1990,3,1485.0,4,1,0.89,254.16,97.8,241.49,34.45,23.34,651.2400000000001
1961,3,2330.0,4,1,0.37,439.86,63.900000000000006,112.02,18.67,14.67,649.1199999999999
1937,3,3932.0,3,0,0.88,112.01999999999998,88.9,321.06,79.46,79.68,681.1200000000001
1955,2,3432.0,2,1,0.32,403.3,28.900000000000006,103.13,31.45,25.34,592.1200000000001
1983,3,2168.0,4,0,0.79,270.83,521.2,138.36,9.889999999999999,70.68,1010.96
1954,3,2942.0,3,0,0.61,275.72,165.6,180.48,9.780000000000001,51.900000000000006,683.48
1939,3,3723.0,1,1,0.96,491.76,24.450000000000003,88.46,1.8900000000000006,6.890000000000001,613.45
1961,3,3709.0,3,1,0.31,302.5,141.7,198.15,45.23,22.78,710.36
1992,3,1288.0,1,1,0.43,81.35,445.65,300.39,92.24,3.8900000000000006,923.52
1964,3,2415.0,4,1,0.09999999999999998,558.66,35.0,23.44999999999999,7.890000000000001,-1.0,623.9999999999999
1960,2,3776.0,4,0,0.87,146.25,636.525,150.25,31.34,115.91,1110.0
1975,2,1644.0,1,1,1.03,278.83,138.35,221.82,65.68,-8.0,696.6800000000001
1986,3,717.0,4,1,0.7,287.61,217.25,204.04,50.01,-4.0,754.91
1974,3,1587.0,3,1,1.0,456.53,5.0,129.69,1.8900000000000006,-1.0,592.11
1947,2,4242.0,4,0,0.88,120.69,636.525,213.93,12.889999999999999,113.02,1147.88
1961,3,3364.0,4,1,1.05,536.99,84.45,47.230000000000004,1.8900000000000006,-11.0,659.5600000000001
1973,3,2170.0,1,1,0.09999999999999998,537.77,40.0,44.22999999999999,-5.9999999999999964,-10.0,606.0
1947,3,3415.0,4,0,0.99,239.38,113.9,320.17,6.780000000000001,2.8900000000000006,683.12
1978,3,1325.0,4,1,0.7,286.61,111.7,184.7,23.67,62.68,669.3599999999999
1972,3,2789.0,4,0,0.98,304.28,298.4,149.36,43.23,23.45,818.72
1991,3,1363.0,1,1,0.84,323.06,103.9,238.49,4.890000000000001,11.78,682.12
1960,3,2696.0,1,1,0.77,349.62,251.7,80.35,93.35,28.34,803.36
1986,2,1277.0,4,1,0.96,231.82,138.35,258.27,35.45,71.79,735.68
1958,2,3291.0,3,1,0.43,407.3,136.7,81.57,41.34,17.45,684.36
1980,3,1901.0,3,1,0.44,374.96,103.9,169.81,18.67,6.780000000000001,674.12
1987,3,1890.0,1,1,0.66,373.07,294.5,77.46,59.900000000000006,12.67,817.5999999999999
1942,2,4112.0,3,0,1.0,124.57999999999998,-6.099999999999994,323.84,57.900000000000006,58.01,558.2299999999999
1965,4,3372.0,3,1,0.09999999999999998,525.21,-50.0,49.00999999999999,0.8900000000000006,-0.044000000000004036,525.066
1968,3,2709.0,4,1,1.0,483.09,10.0,90.24,0.8900000000000006,8.89,593.1099999999999
1989,1,2112.0,3,1,0.42,79.45999999999998,396.2,271.83,108.91,41.45,897.85
1955,3,2488.0,1,1,0.9,242.6,349.5,187.59,98.24,12.67,890.6
1958,3,2622.0,4,1,0.93,412.41,185.6,61.78999999999999,53.11999999999999,20.56,733.4799999999999
1980,3,1553.0,3,1,0.35,374.07,-15.0,186.37,13.78,20.78,580.0
1953,3,2831.0,1,1,0.15000000000000002,520.43,-50.0,76.68,-1.1099999999999994,-6.0,539.9999999999999
1952,3,3045.0,4,0,0.74,206.15,148.35,280.61,41.34,37.12,713.57
1998,1,1212.0,1,1,0.43,66.68,241.7,100.13,125.19,122.525,804.25
1973,2,2413.0,3,1,0.77,373.96,122.8,117.69,39.34,31.45,685.2400000000001
1984,3,2140.0,2,1,0.38,398.74,-20.55000000000001,162.81,12.670000000000002,0.8900000000000041,554.56
1955,3,2740.0,1,1,1.0,319.17,0.0,242.49,13.67,15.67,591.0
1949,2,2923.0,3,0,0.75,175.81,388.4,185.48,101.02,60.01,910.72
1977,3,2764.0,4,1,0.86,206.26,511.2,146.14,71.68,63.68,998.9599999999999
1936,1,3827.0,3,0,0.87,146.25,413.4,307.28,12.78,42.01,921.7199999999999
1963,4,2432.0,4,1,0.32,468.31,118.9,84.35,19.67,5.890000000000001,697.12
1976,2,2373.0,2,1,0.22999999999999998,440.86,133.9,114.91,21.67,3.780000000000001,715.1199999999999
1955,2,3014.0,4,1,0.65,284.83,506.2,154.14,51.01,19.78,1015.9599999999999
1936,3,4034.0,1,0,1.05,403.3,-30.0,151.25,19.56,0.8900000000000041,544.9999999999999
1944,2,4321.0,2,1,0.86,396.63,42.8,118.8,25.45,12.56,596.24
1966,3,2827.0,1,1,0.14,506.54,25.0,74.68,11.889999999999999,16.89,635.0
1941,4,4142.0,1,0,1.0,238.49,148.35,300.5,18.67,2.780000000000001,708.79
1980,3,1670.0,1,1,0.93,381.96,69.45,134.36,24.45,44.34,654.5600000000001
1991,2,1641.0,3,1,0.96,149.36,584.0,144.25,111.91,73.68,1063.2
1967,2,2358.0,1,1,0.25999999999999995,487.09,-30.55000000000001,71.57,20.67,24.67,573.4499999999998
1997,2,1287.0,4,0,0.55,53.120000000000005,636.525,113.8,33.34,122.525,1215.0
1952,2,3402.0,4,1,1.03,296.61,496.2,162.81,28.56,5.670000000000002,989.8499999999998
1998,1,1083.0,1,1,1.17,75.57,486.75,96.13,78.46,122.525,986.4
1965,3,2019.0,2,1,1.01,405.52,-6.099999999999994,131.47,19.56,11.670000000000002,562.1199999999999
1965,2,2752.0,1,1,0.27,477.2,33.900000000000006,79.46,-0.10999999999999588,26.67,617.12
1967,2,2480.0,4,1,0.21999999999999997,525.99,84.45,45.22999999999999,-0.10999999999999588,9.89,665.45
1997,2,333.0,3,1,0.99,105.91,555.65,90.35,125.19,94.35,1044.52
1971,2,2259.0,4,1,0.32,265.16,325.05,191.37,46.23,45.23,873.0400000000001
1990,3,1038.0,1,0,0.25,114.01999999999998,516.75,234.71,10.670000000000002,122.525,1013.4
1942,3,3985.0,4,0,0.72,291.72,219.5,187.48,5.890000000000001,63.01,767.6
1950,3,3300.0,1,0,1.02,344.4,101.7,118.91,34.23,48.12,647.36
1968,4,2760.0,3,1,0.14,509.65,-70.0,76.46,12.889999999999999,2.0,531.0
1945,3,3222.0,4,0,1.0,374.07,112.8,170.92,12.78,9.78,680.3499999999999
1958,2,3381.0,1,1,0.85,248.49,151.15,225.93,42.23,57.010000000000005,724.81
1943,2,3710.0,4,0,0.69,130.58,152.8,314.06,45.23,64.57,707.24
1955,2,3311.0,1,0,0.7,334.62,359.5,141.47,58.922,63.01,957.522
1977,2,1920.0,1,1,0.51,222.04,408.4,127.58,69.68,103.02,930.72
1984,2,1736.0,4,1,0.78,154.14,245.6,277.83,52.9,41.01,771.4799999999999
1998,1,920.0,3,1,1.07,84.35,636.525,69.57,125.19,113.8,1099.0
1977,2,1200.0,4,1,1.15,370.07,68.35,111.02,56.01,38.23,643.68
1938,2,4129.0,4,0,0.7,142.25,251.7,248.27,79.46,58.79,780.47
1980,1,1410.0,4,1,0.3,203.15,371.75,136.58,107.91,65.01,884.4
1974,2,2110.0,1,1,0.52,282.83,82.25,238.6,13.67,23.45,640.8
1949,3,3876.0,4,0,0.34,314.28,106.7,202.15,33.34,12.89,669.36
1975,2,2564.0,3,1,0.38,414.3,77.25,132.58,-3.0,11.670000000000002,632.8
1945,4,3776.0,3,0,0.81,159.92,157.8,357.29,22.45,2.780000000000001,700.24
1952,2,3442.0,4,0,0.52,126.69,191.7,310.28,82.35,45.34,756.36
1968,3,2956.0,4,1,1.03,447.53,28.900000000000006,112.91,9.780000000000001,8.0,607.1199999999999
1943,3,4026.0,4,0,1.0,202.04,89.45,280.83,35.45,55.9,663.67
1970,2,2421.0,1,1,1.0,404.41,83.9,137.58,41.34,1.7800000000000011,669.0100000000001
1974,2,2563.0,4,1,0.34,450.42,54.45,113.91,18.78,-6.0,631.56
1993,2,1030.0,4,0,0.17999999999999994,48.22999999999996,636.525,147.14,125.19,33.34,1213.0
1965,2,2265.0,4,1,0.84,475.2,123.9,69.68,22.56,11.78,703.1199999999999
1982,4,1826.0,3,1,0.29,435.86,0.0,149.36,10.889999999999999,1.8900000000000006,598.0
1977,3,2208.0,4,1,0.52,312.28,-45.55000000000001,228.6,23.160000000000004,31.45,549.9399999999999
1957,3,3078.0,4,1,0.17999999999999994,408.19,111.7,89.46,34.45,29.56,673.36
1958,3,3515.0,4,1,0.34,463.42,133.35,106.02,6.890000000000001,12.0,721.68
1953,3,2356.0,1,1,0.35,392.85,52.8,97.24,34.23,53.23,630.35
1944,3,3221.0,3,0,0.36,376.85,4.449999999999989,192.37,7.890000000000001,14.89,596.45
1943,2,3440.0,1,0,0.39,86.35,480.65,214.93,76.57,112.02,970.52
1944,3,4129.0,1,0,0.69,261.94,165.6,213.93,28.56,40.45,710.48
1951,3,2866.0,1,1,1.05,326.84,44.45,209.93,3.0,29.45,613.6700000000001
1974,3,2777.0,3,1,0.89,421.3,44.45,154.03,8.89,17.89,646.56
1952,3,3675.0,4,0,1.0,425.19,5.0,160.03,7.890000000000001,6.890000000000001,605.0
1969,3,2442.0,4,1,0.17000000000000004,489.87,-11.099999999999994,79.57,-0.10999999999999588,6.890000000000001,565.1199999999999
1968,3,2261.0,1,1,0.17999999999999994,443.53,24.450000000000003,103.13,5.0,28.45,604.56
1982,3,1652.0,3,1,0.5,381.96,177.25,101.13,47.12,40.34,747.8000000000001
1955,3,2981.0,2,1,0.10999999999999988,416.19,403.4,53.89999999999999,28.56,18.67,920.7199999999998
1961,3,2443.0,4,0,0.12,514.54,-5.550000000000011,57.78999999999999,4.780000000000001,-4.109999999999999,567.4499999999999
1951,2,3864.0,2,0,0.49,315.06,201.7,162.03,30.34,30.23,739.36
1978,2,1507.0,1,1,0.88,356.4,131.15,147.36,7.890000000000001,54.12,696.92
1942,3,4126.0,4,0,0.15000000000000002,493.65,-0.5500000000000114,82.57,-5.0,6.890000000000001,577.56
1962,4,3141.0,4,1,0.45,349.4,43.349999999999994,181.59,25.56,24.67,624.5699999999999
1942,3,3542.0,1,0,0.36,338.84,53.900000000000006,223.71,7.780000000000001,4.780000000000001,629.01
1967,3,2447.0,4,1,1.02,526.32,-5.0,56.78999999999999,2.8900000000000006,-4.0,577.0
1974,3,1786.0,4,1,1.02,363.07,8.900000000000006,191.37,3.8900000000000006,-2.0,565.23
1964,3,2435.0,4,1,1.06,530.99,-25.55000000000001,35.34,7.890000000000001,9.89,558.56
1974,2,2597.0,4,0,0.24,230.71,636.525,70.57,98.24,38.23,1099.0
1946,3,3860.0,4,0,0.69,143.25,221.15,305.17,41.12,47.23,757.92
1971,2,2533.0,4,1,0.9,486.98,53.900000000000006,84.35,-1.1099999999999994,10.0,634.12
1970,2,2162.0,1,1,0.52,321.95,153.35,214.04,17.56,6.780000000000001,713.6799999999998
1944,4,4104.0,1,0,0.76,369.29,112.25,145.14,2.8900000000000006,51.230000000000004,680.8000000000001
1956,2,3867.0,4,1,0.78,332.73,246.15,179.7,-7.0000000000000036,46.34,797.92
1962,2,2844.0,4,1,0.24,376.07,246.7,145.25,23.67,11.78,803.4699999999999
1990,3,1593.0,4,1,0.49,262.94,78.9,269.94,36.45,23.78,672.01
1975,2,2002.0,1,1,0.7,227.6,219.5,210.93,32.45,53.01,743.49
1987,3,1324.0,3,1,0.92,176.81,98.35,256.16,49.12,95.24,675.68
1973,2,1381.0,1,1,0.43,433.97,118.35,97.24,29.56,11.559999999999999,690.68
1987,3,1192.0,4,1,0.2800000000000001,238.71,401.75,228.71,21.67,31.56,922.4
1964,4,2767.0,4,1,0.85,374.85,148.35,132.58,12.670000000000002,51.230000000000004,719.6800000000001
1965,3,2905.0,4,1,1.0,505.65,113.9,60.00999999999999,18.78,5.780000000000001,704.1199999999999
1966,3,2434.0,1,1,0.9,450.53,58.900000000000006,87.24,6.780000000000001,5.670000000000002,609.1199999999999
1945,3,3245.0,4,0,1.0,69.68,196.7,294.5,93.24,101.24,755.36
1957,2,2669.0,4,0,0.73,264.05,250.6,121.58,54.12,104.13,794.48
1980,3,1235.0,3,1,0.44,237.6,349.5,210.04,29.56,61.9,888.5999999999999
1954,1,3941.0,2,0,0.74,174.7,431.75,193.37,98.24,31.34,929.4000000000001
1970,3,2597.0,1,1,1.16,487.76,-45.55000000000001,74.46,4.890000000000001,4.0,525.56
1992,2,794.0,4,1,0.39999999999999997,111.80000000000001,506.2,242.49,48.12,97.35,1005.96
1980,2,1982.0,1,1,0.44,242.49,152.8,227.71,5.890000000000001,80.35,709.24
1981,2,1246.0,1,1,0.48,253.38,108.9,250.38,81.56999999999998,-5.110000000000003,689.1199999999999
1978,2,1915.0,4,1,0.75,337.62,200.05,156.14,30.34,17.78,741.9300000000001
1996,2,868.0,3,0,0.83,70.68,636.525,176.81,123.69,88.57,1226.0
1947,3,3924.0,4,0,0.79,218.82,317.85,216.93,11.670000000000002,38.12,803.3900000000001
1953,3,3405.0,4,1,0.25999999999999995,314.17,275.05,151.03,45.12,11.78,797.15
1936,2,4328.0,4,1,0.44,298.5,170.6,169.92,57.01,39.45,735.48
1975,3,2020.0,3,1,1.01,502.65,74.45,67.68,7.890000000000001,0.3120000000000047,652.982
1971,2,2220.0,3,1,0.82,337.73,142.8,198.37,14.67,23.67,717.24
1976,2,2016.0,3,1,1.03,495.76,29.450000000000003,69.57,10.889999999999999,-6.109999999999999,599.56
1982,3,1966.0,3,1,0.35,409.19,48.900000000000006,153.25,4.890000000000001,2.8900000000000006,619.12
1959,2,2650.0,1,1,0.10999999999999988,526.32,99.45,62.900000000000006,-3.0,6.890000000000001,692.5600000000001
1942,3,3817.0,3,0,0.9,397.63,47.8,147.14,12.78,1.8900000000000006,607.2399999999999
1979,2,2104.0,4,1,1.08,311.17,3.9000000000000057,196.48,50.12,45.34,607.0100000000001
1972,2,2185.0,1,1,1.06,221.04,182.25,312.28,34.34,-6.109999999999999,743.8
1941,2,3696.0,3,0,0.65,278.72,475.65,139.25,8.779999999999998,43.12,945.52
1988,2,1379.0,1,1,0.34,213.15,490.65,165.81,82.35,31.56,983.5199999999999
1951,1,4061.0,4,0,0.99,235.71,67.8,219.93,6.780000000000001,114.02,644.24
1946,1,2918.0,4,0,0.43,78.68,171.7,308.28,125.19,29.23,719.36
1995,1,1180.0,3,1,0.12,35.34000000000003,530.65,122.58,74.19200000000001,122.525,1076.712
1959,2,2815.0,1,0,0.48,395.63,222.25,151.25,16.67,2.8900000000000006,788.6899999999999
1959,2,2627.0,1,1,1.18,240.38,-30.0,129.47,70.68,122.525,549.0
1958,2,3210.0,4,1,0.87,278.61,62.8,189.48,51.01,31.34,613.24
1989,3,912.0,1,1,1.01,219.04,531.2,252.16,3.8900000000000006,1.7800000000000011,1008.0699999999999
1974,3,1833.0,1,1,1.0,425.19,28.900000000000006,160.14,0.8900000000000006,15.492,630.612
1950,2,3567.0,4,0,0.63,128.58,190.6,329.73,57.790000000000006,1.8900000000000006,708.59
1969,2,2888.0,2,1,1.1,538.88,-50.0,43.34,8.89,2.8900000000000006,544.0
1973,2,2318.0,2,1,0.83,303.17,113.9,220.04,34.45,16.56,688.12
1981,4,1905.0,4,1,1.02,478.2,-0.5500000000000114,88.35,17.67,11.890000000000002,595.56
1966,3,2606.0,4,1,0.16000000000000003,497.87,88.35,71.68,4.890000000000001,12.89,675.6800000000001
1983,3,1969.0,1,1,0.54,232.49,377.3,202.37,47.01,21.78,880.9499999999999
1989,1,1680.0,4,1,1.0,77.68000000000004,94.45,241.6,87.46,122.525,699.45
1971,3,2421.0,2,1,0.96,458.42,-10.0,109.02,14.67,16.89,589.0
1942,3,3663.0,4,0,0.94,229.71,141.7,289.72,24.45,17.78,703.36
1960,1,3836.0,4,1,0.55,196.48,477.3,96.24,125.19,90.46,993.95
1964,3,2736.0,1,1,0.07999999999999996,538.77,65.0,37.33999999999999,-1.0,-5.0,635.11
1980,2,2662.0,4,1,0.32999999999999996,325.73,157.8,202.37,7.890000000000001,35.56,729.3500000000001
1959,3,3301.0,4,1,0.49,211.93,634.0,162.92,5.780000000000001,81.57,1096.2
1981,4,2533.0,3,1,0.88,502.76,89.45,87.46,-1.9999999999999964,1.8900000000000006,679.5600000000001
1998,2,564.0,4,1,0.9,125.57999999999998,511.75,165.81,104.13,98.13,1005.3999999999999
1984,2,2257.0,4,1,0.72,216.15,554.0,133.47,72.57,53.01,1029.2
1960,2,3444.0,4,1,0.31,351.62,226.15,168.92,33.45,23.67,803.81
1982,3,1403.0,1,1,1.04,343.4,68.35,183.48,24.67,22.78,642.68
1978,2,2237.0,1,1,0.3,404.52,43.900000000000006,144.25,-5.0,17.56,605.2299999999999
1977,3,1658.0,3,1,1.05,369.07,201.7,146.25,6.890000000000001,29.56,753.4699999999999
1972,3,2409.0,1,1,0.97,491.65,24.450000000000003,71.57,6.890000000000001,-6.0,588.5600000000001
1987,3,1920.0,3,1,0.74,212.15,636.525,110.8,21.67,97.13,1188.0
1944,2,4429.0,4,1,0.46,224.82,147.8,256.27,60.900000000000006,38.34,728.13
1942,3,3877.0,2,0,0.62,123.69,313.4,295.61,94.24,7.780000000000001,834.72
1961,2,2823.0,1,0,0.76,295.5,211.7,124.69,125.19,22.78,785.3599999999999
1952,3,2455.0,4,1,1.07,545.66,-20.0,35.45,-1.0,-6.0,554.11
1977,1,1680.0,3,1,0.24,466.31,-40.55000000000001,85.35,11.670000000000002,4.780000000000001,527.56
1983,3,1747.0,4,1,0.44,282.72,133.9,276.94,16.67,0.8900000000000041,711.1199999999999
1987,1,1520.0,4,1,0.82,72.57,436.75,255.16,94.13,57.79,916.4
1944,1,3719.0,4,0,1.08,173.81,320.05,243.38,22.45,87.35,847.0400000000001
1994,2,836.9999999999998,2,0,1.04,44.01000000000002,609.0,142.25,125.19,90.24,1061.09
1944,3,3965.0,4,0,0.74,245.38,266.15,271.94,8.779999999999998,22.67,814.92
1948,3,3437.0,1,0,0.18999999999999995,344.4,322.85,134.36,-1.0,22.67,823.28
1973,3,2478.0,3,1,0.32999999999999996,421.08,33.349999999999994,135.58,-3.0,11.670000000000002,598.68
1977,2,1633.0,4,1,0.7,357.51,246.15,152.03,22.56,14.67,792.9199999999998
1955,3,3085.0,1,1,0.49,392.52,113.9,70.57,73.68,40.45,691.1200000000001
1948,3,3287.0,4,0,0.58,279.94,-6.099999999999994,227.71,30.34,50.23,582.1200000000001
1983,3,1568.0,4,1,0.89,337.84,133.9,179.59,38.34,18.56,708.23
1975,3,2238.0,3,1,0.39999999999999997,391.52,25.0,182.7,10.780000000000001,-6.0,604.0
1962,1,2536.0,2,1,0.55,338.84,102.25,151.25,57.01,34.34,683.6899999999999
1991,3,818.0000000000002,4,1,0.35,86.35,358.95,230.6,35.23,122.525,867.1600000000001
1974,3,2093.0,1,1,0.19999999999999996,471.09,38.349999999999994,62.68000000000001,18.67,10.89,601.6799999999998
1973,2,2459.0,1,1,1.09,379.74,-40.55000000000001,164.92,14.78,22.67,541.56
1939,2,3556.0,1,0,0.83,208.15,412.85,157.92,49.12,92.13,920.17
1976,3,1846.0,4,1,1.0,394.74,146.7,112.8,22.45,20.67,697.36
1976,3,1810.0,1,1,0.99,387.74,4.449999999999989,179.7,15.78,11.890000000000002,599.56
1973,3,2083.0,3,1,0.20999999999999996,503.43,-20.55000000000001,60.78999999999999,2.8900000000000006,17.89,564.4499999999999
1942,3,4209.0,1,0,0.45,315.95,92.25,200.37,1.0,46.23,655.8
1993,2,1026.0,4,0,0.8,243.49,180.6,235.49,51.01,14.89,725.48
1984,2,1690.0,1,1,0.91,207.04,137.25,134.36,124.58,66.57,669.8
1946,3,3978.0,4,0,0.49,350.62,108.9,180.48,18.56,27.56,686.1199999999999
1974,1,1884.0,1,1,0.88,274.05,-6.099999999999994,218.93,82.35,-1.1099999999999994,568.12
1994,2,1152.0,4,1,0.88,49.00999999999996,636.525,161.03,49.12,122.525,1240.7899999999997
1949,3,3339.0,4,0,0.49,292.72,48.349999999999994,243.49,30.45,16.56,631.57
1979,3,2081.0,4,1,0.88,445.64,68.35,82.35,20.56,6.780000000000001,623.68
1959,1,2733.0,3,1,0.61,278.72,255.6,112.91,84.35,51.900000000000006,783.48
1993,2,1073.0,1,1,0.78,141.47,88.9,373.96,10.780000000000001,63.01,678.1199999999999
1955,3,3764.0,1,1,1.01,409.52,14.450000000000003,145.25,19.67,15.56,604.4499999999999
1975,2,1769.0,4,1,0.6,221.71,153.35,262.05,44.23,43.34,724.6800000000001
1954,2,3085.0,1,0,0.39,405.3,98.35,121.8,43.808,36.23,705.4879999999999
1948,3,3701.0,3,1,0.47,129.47,519.0,201.26,9.780000000000001,122.525,988.2
1986,2,1941.0,2,1,0.97,236.6,393.4,154.25,107.91,28.56,920.7199999999999
1993,3,923.0,2,1,0.62,271.05,23.900000000000006,230.82,42.23,38.23,606.23
1959,3,3422.0,2,1,1.03,374.18,88.9,138.47,17.78,65.9,685.23
1985,3,1042.0,4,1,1.05,264.05,260.6,211.15,48.01,6.670000000000002,790.48
1990,3,1593.0,4,1,0.45,279.83,117.25,198.26,26.56,48.89999999999999,670.7999999999998
1972,3,2113.0,2,1,0.98,503.76,75.0,75.57,20.67,-6.0,668.9999999999999
1944,2,3789.0,4,0,0.14,369.29,447.85,111.91,19.67,25.56,974.28
1971,2,2923.0,4,1,0.06000000000000005,557.77,0.0,29.340000000000003,-3.9999999999999964,7.0,590.11
1962,3,2638.0,3,1,0.10999999999999988,291.72,559.55,114.02,37.34,70.9,1073.53
1981,3,2014.0,1,1,0.25999999999999995,298.39,163.35,183.48,64.68,3.780000000000001,713.6800000000001
1947,3,3543.0,3,1,0.3,339.84,170.6,179.7,13.67,17.67,721.4799999999998
1993,2,1306.0,2,1,0.76,48.900000000000006,280.6,364.07,74.67999999999999,57.12,825.3699999999999
1983,3,2785.0,4,1,0.15000000000000002,495.87,38.900000000000006,81.46,4.0,3.8900000000000006,624.12
1997,2,1375.0,4,1,0.96,226.71,206.7,120.8,99.13,95.13,748.4699999999999
1974,1,2604.0,4,1,0.69,366.18,300.05,131.69,17.67,19.45,835.0400000000001
1964,2,3537.0,1,1,0.66,283.72,276.15,243.6,3.0,25.45,831.9200000000001
1976,3,1551.0,4,1,0.99,456.42,15.0,111.8,10.889999999999999,-6.109999999999999,588.0
1939,3,3350.0,3,0,0.31,431.75,24.450000000000003,103.01999999999998,21.67,18.67,599.56
1944,3,3564.0,2,0,0.82,304.28,131.7,205.15,-3.9999999999999964,52.23,689.36
1959,2,2595.0,1,1,1.09,432.86,107.25,79.46,-3.0,51.230000000000004,667.8000000000001
1956,2,4031.0,1,1,0.8,256.05,72.8,179.59,62.900000000000006,65.9,637.24
1944,1,3149.0,1,0,0.35,46.00999999999996,636.525,214.04,96.13,65.9,1201.6799999999998
1977,3,2078.0,1,1,0.52,336.73,99.45,206.15,6.890000000000001,35.45,684.6700000000001
1992,2,1751.0,4,1,0.79,146.14,636.525,104.02,95.13,75.68,1176.12
1996,2,1163.0,4,0,0.35,113.80000000000001,543.45,230.6,39.23,59.68,986.76
1971,2,3224.0,1,1,0.96,427.19,107.8,125.8,17.67,7.890000000000001,686.3499999999999
1963,2,2785.0,4,1,0.2800000000000001,441.75,82.8,97.24,10.889999999999999,16.56,649.2399999999999
1984,2,1258.0,3,1,1.0,136.47,347.85,232.6,59.790000000000006,67.57,844.28
1960,4,2890.0,4,1,0.91,457.64,68.35,112.8,2.0,12.89,653.68
1982,3,1393.0,1,1,0.6,281.61,172.25,172.7,56.01,30.23,712.8
1948,3,3463.0,4,1,0.66,393.63,245.6,116.91,31.45,19.78,807.37
1979,1,1655.0,4,1,0.55,156.25,274.5,135.58,125.19,89.13,805.6
1981,3,1170.0,4,1,0.74,272.05,240.6,213.04,8.89,63.9,798.4799999999999
1987,2,1349.0,4,1,0.86,206.15,358.4,187.48,41.12,84.46,877.61
1946,3,3733.0,2,0,1.09,394.74,73.35,129.69,29.25,56.01,683.04
1951,2,2987.0,4,0,0.97,186.59000000000003,398.4,231.6,29.45,79.68,925.72
1972,3,2297.0,1,1,1.02,455.64,58.900000000000006,90.46,20.56,31.56,657.1199999999999
1962,1,2836.0,1,1,0.53,392.74,338.95,93.35,13.78,26.34,865.1600000000001
1953,2,2878.0,4,1,0.0,398.74,0.0,126.468,1.8900000000000006,46.34,573.438
1988,2,609.0,1,1,0.54,261.16,166.7,199.26,83.35,-6.0,704.47
1959,2,3330.0,3,0,0.14,350.51,201.7,125.8,39.23,122.525,2705.94
1959,3,3078.0,4,1,0.58,348.51,320.05,103.13,51.9,40.45,864.04
1970,3,2271.0,4,1,0.24,398.52,68.35,145.36,5.890000000000001,32.45,650.57
1947,3,4405.0,1,0,0.73,151.03,127.25,341.51,19.67,31.34,670.8
1964,2,3163.0,4,1,0.97,421.19,261.15,95.13,5.780000000000001,23.56,806.8099999999998
1989,2,1640.0,1,1,0.56,321.06,103.9,217.82,20.67,13.669999999999998,677.1199999999999
1950,2,2901.0,4,1,0.61,213.15,18.349999999999994,301.5,36.34,30.23,599.57
1949,2,3792.0,2,1,1.0,335.73,226.7,171.92,-1.9999999999999964,59.01,791.36
1988,3,1146.0,1,1,0.87,262.94,225.6,174.59,67.68,27.67,758.4799999999999
1955,4,3019.0,1,1,0.8,445.64,167.8,82.35,22.56,1.8900000000000006,720.24
